,RUN,AverageLogRT
0,Run2,-0.04691153121248996
1,Run3,-0.057873584896178894
2,Run4,-0.018127746478531718
3,Run5,-0.05737252339362272
4,Run6,-0.09145623325935402
5,Run7,-0.05425679177246607
6,Run8,-0.11899991135847428
7,Run9,-0.14346326243267318
8,Run11,-0.049997255464536136
9,Run12,-0.06258234465184016
10,Run14,-0.04227129824663167
11,Run15,-0.08596481504538245
12,Run16,-0.09488013074742474
13,Run17,-0.19021321786817472
14,Run18,-0.18505608650742525
15,Run19,-0.17839372913625517
16,Run20,-0.19232263183737391
17,Run21,-0.19693714443569865
18,Run23,-0.07795391309924167
19,Run24,-0.09888570558374887
20,Run26,
21,Run27,
22,Run28,
23,Run29,
24,Run30,
25,Run31,
26,Run32,
27,Run33,
28,Run35,
29,Run36,
