,RUN,AverageLogRT
0,Run2,-0.02494271158371656
1,Run3,0.011062324934976133
2,Run4,-0.03585700128229948
3,Run5,-0.016661658296538023
4,Run6,-0.025198619734673185
5,Run7,-0.026707975359768644
6,Run8,0.0013775180208844275
7,Run9,-0.01393848978697043
8,Run11,0.001669014976778177
9,Run12,0.014932832849560275
10,Run14,-0.014705437864613913
11,Run15,-0.05112587156575562
12,Run16,-0.06189317643319628
13,Run17,-0.012261864685254713
14,Run18,-0.005193213274936665
15,Run19,-0.020956842659208004
16,Run20,-0.006247946910830815
17,Run21,0.004139637324108536
18,Run23,-0.005353053810677776
19,Run24,0.020263540933272088
20,Run26,-0.006618520858222981
21,Run27,0.032230113002074526
22,Run28,0.02422384530374768
23,Run29,0.04107949268886655
24,Run30,0.046933851863787034
25,Run31,0.06522459295355093
26,Run32,0.04262996176979413
27,Run33,-0.03483510814159394
28,Run35,0.01163786908607027
29,Run36,0.012187441404794802
