,RUN,AverageLogRT
0,Run2,0.05845805995347251
1,Run3,0.05392745186841206
2,Run4,0.05401360088130269
3,Run5,0.014539674916452725
4,Run6,-0.00672514850221448
5,Run7,-0.037502143982159515
6,Run8,-0.036099738191613336
7,Run9,-0.0303142712188913
8,Run11,-0.024684682777242055
9,Run12,-0.005799321693222275
10,Run14,-0.028385946657947858
11,Run15,-0.005460227046835204
12,Run16,-0.03666755334908104
13,Run17,-0.05754817700336841
14,Run18,-0.0386415552131156
15,Run19,-0.01689725623377814
16,Run20,-0.034904427010803464
17,Run21,-0.07605835154308829
18,Run23,-0.01990282339183996
19,Run24,-0.06305994624024072
20,Run26,-0.030965425766395105
21,Run27,-0.022329882046081814
22,Run28,-0.0087033212003713
23,Run29,-0.0735197853847247
24,Run30,-0.10948749116850087
25,Run31,-0.052316183955116745
26,Run32,-0.043717693783925184
27,Run33,0.007548458405209895
28,Run35,-0.015759799337366133
29,Run36,-0.031165254760037907
