,RUN,AverageLogRT
0,Run2,0.012587059547827475
1,Run3,-0.04892571245871467
2,Run4,-0.035878852040509814
3,Run5,-0.06187169824054469
4,Run6,-0.09784159788567455
5,Run7,-0.1196758321860863
6,Run8,-0.12023643894991042
7,Run9,-0.07447234258158301
8,Run11,-0.09433910117633007
9,Run12,-0.07965168033814925
10,Run14,-0.0987586477484072
11,Run15,-0.09618342807520969
12,Run16,-0.08962208694865259
13,Run17,-0.07612381850376797
14,Run18,-0.1051411276288247
15,Run19,-0.1009350739864887
16,Run20,-0.12436850329403072
17,Run21,-0.13835364086834198
18,Run23,-0.11894265964790844
19,Run24,-0.10719278040806339
20,Run26,-0.12456789271309233
21,Run27,-0.14187804655480565
22,Run28,-0.17199835345232095
23,Run29,-0.1788560022874573
24,Run30,-0.13193427200365462
25,Run31,-0.13455106963747834
26,Run32,-0.10320310582470262
27,Run33,-0.11241365165686343
28,Run35,-0.1258695728702224
29,Run36,-0.11273959802026118
