,RUN,AverageLogRT
0,Run2,0.0028533674652887414
1,Run3,0.022549094292712117
2,Run4,0.06869319500723776
3,Run5,0.06122054098188346
4,Run6,0.02536344124210916
5,Run7,0.005295420055999795
6,Run8,0.06887278921566407
7,Run9,0.04335370241301512
8,Run11,0.023475982931587938
9,Run12,-0.05012250334630408
10,Run14,-0.038804456055860616
11,Run15,-0.04681917275446051
12,Run16,-0.012403514811594693
13,Run17,-0.05442009809945766
14,Run18,-0.14811194905834382
15,Run19,-0.013183148550638917
16,Run20,-0.0032154521062431815
17,Run21,-0.11528838672240631
18,Run23,-0.026483033823722146
19,Run24,-0.09775812704447474
20,Run26,-0.014221481950300124
21,Run27,0.006421038496696834
22,Run28,-0.035922035183873095
23,Run29,-0.008938695597733002
24,Run30,0.004065838882091287
25,Run31,-0.032990679639940144
26,Run32,-0.018358586147860095
27,Run33,-0.05911728063601295
28,Run35,0.017266373109889706
29,Run36,0.03957579414421972
