,RUN,AverageLogRT
0,Run2,-0.02592268321602412
1,Run3,-0.0708149905851043
2,Run4,-0.05343066930317375
3,Run5,-0.03772826964089794
4,Run6,-0.06480772275663353
5,Run7,-0.03263347456834376
6,Run8,-0.051923275806558
7,Run9,-0.05602309003881616
8,Run11,-0.052032724038795504
9,Run12,-0.06644471895190839
10,Run14,-0.07709814244623855
11,Run15,-0.08750241223019045
12,Run16,-0.08327802065245701
13,Run17,-0.08669165394995086
14,Run18,-0.09904748181467392
15,Run19,-0.12028120880360282
16,Run20,-0.13556468467123273
17,Run21,-0.16856660147034244
18,Run23,-0.1338317341305093
19,Run24,-0.14179636151366504
20,Run26,-0.1328242121297617
21,Run27,-0.15918804213264712
22,Run28,-0.11903743700520493
23,Run29,-0.1786675478671188
24,Run30,-0.19905467912276176
25,Run31,-0.19029169910216515
26,Run32,-0.20309481293392007
27,Run33,-0.1821063007470544
28,Run35,-0.15983760199295216
29,Run36,-0.09418440794206694
