,RUN,AverageLogRT
0,Run2,-0.038222799604671016
1,Run3,-0.09851638586255682
2,Run4,-0.059201521929627965
3,Run5,-0.16972048767793535
4,Run6,-0.22195671078515164
5,Run7,-0.2249611803022006
6,Run8,-0.3015974287067047
7,Run9,-0.3572388825287403
8,Run11,-0.3649076959948052
9,Run12,-0.32670422804886545
10,Run14,-0.2772371817776477
11,Run15,-0.40417346130646953
12,Run16,-0.43222513579096566
13,Run17,-0.41670782265424766
14,Run18,-0.40886066674112553
15,Run19,-0.3882142883924838
16,Run20,-0.528527957179656
17,Run21,-0.46274937134653826
18,Run23,-0.4928275223995539
19,Run24,-0.49402034065603917
20,Run26,-0.26262968465815983
21,Run27,-0.3400721845028355
22,Run28,-0.3470124674897308
23,Run29,-0.4095377324956191
24,Run30,-0.4754289584196645
25,Run31,-0.5400336160634361
26,Run32,-0.5119381916267638
27,Run33,-0.4736573042139395
28,Run35,-0.5710648615617411
29,Run36,-0.4751436225965503
