,RUN,AverageLogRT
0,Run2,0.016277491634729666
1,Run3,0.01266211917592846
2,Run4,0.014319532816213265
3,Run5,-0.011361479608566703
4,Run6,0.007371265137869007
5,Run7,-0.004009138393625909
6,Run8,-0.003845803524405159
7,Run9,0.01779643431183712
8,Run11,-0.016897044028654332
9,Run12,0.017718720020063725
10,Run14,-0.012896206499237579
11,Run15,0.03590414202632354
12,Run16,0.0030055097915937462
13,Run17,-0.04314173832519357
14,Run18,-0.0053820109963745155
15,Run19,-0.0465014818697489
16,Run20,-0.025116719079484384
17,Run21,0.00440029222921707
18,Run23,-0.021225682635938586
19,Run24,-0.039806655612300304
20,Run26,-0.019332662865104454
21,Run27,-0.010597053794922475
22,Run28,0.011286460909028902
23,Run29,-0.018310705144373735
24,Run30,-0.009635201460183918
25,Run31,-0.03167107813196467
26,Run32,-0.012474474255376646
27,Run33,0.03051060491023635
28,Run35,-0.025256926884942733
29,Run36,-0.00799248639081464
