,RUN,AverageLogRT
0,Run2,-0.024230341979173644
1,Run3,-0.018616694298549098
2,Run4,0.004161868448789037
3,Run5,-0.10278406544867069
4,Run6,-0.09036796719681042
5,Run7,-0.10963511313652244
6,Run8,-0.11500184767659156
7,Run9,-0.14627662757261042
8,Run11,-0.17232538129796304
9,Run12,-0.3189468768038816
10,Run14,-0.24147462865817562
11,Run15,-0.4270087189765642
12,Run16,-0.4361349160788872
13,Run17,-0.210322791529021
14,Run18,-0.2590103686565494
15,Run19,-0.3760209714482486
16,Run20,-0.38105980756331714
17,Run21,-0.3719123269141309
18,Run23,-0.3698634793280788
19,Run24,-0.4690312928127189
20,Run26,-0.32268355807642
21,Run27,-0.46955990795507324
22,Run28,-0.41264103147501996
23,Run29,-0.4221741545493349
24,Run30,-0.38315747084312907
25,Run31,-0.4293916278495917
26,Run32,-0.39319037159927345
27,Run33,-0.4184395047033808
28,Run35,-0.34020170862001314
29,Run36,-0.484855801223496
