,RUN,AverageLogRT
0,Run2,0.0028484857777049486
1,Run3,-0.08277620034597574
2,Run4,-0.18935520562012728
3,Run5,-0.18504754168768314
4,Run6,-0.21823055306511366
5,Run7,-0.2171118641845318
6,Run8,-0.21919857154496927
7,Run9,-0.253057316234167
8,Run11,-0.17684921614414528
9,Run12,-0.2629756551566583
10,Run14,-0.21105421652956113
11,Run15,-0.26751034803631807
12,Run16,-0.19176578405384131
13,Run17,-0.29716926332970184
14,Run18,-0.33596480807959894
15,Run19,-0.24520883275087402
16,Run20,-0.3255329671156004
17,Run21,-0.29237420787674084
18,Run23,-0.2888326430163083
19,Run24,-0.3348236022323028
20,Run26,-0.33541976765629034
21,Run27,-0.35692171809681755
22,Run28,-0.3157364798160414
23,Run29,-0.3751644990060943
24,Run30,-0.40182902467356046
25,Run31,-0.3935873187990807
26,Run32,-0.36934757027188203
27,Run33,-0.35908115561711074
28,Run35,-0.3509427804427388
29,Run36,-0.37853963167135585
