,RUN,AverageLogRT
0,Run2,-0.08543467625401618
1,Run3,-0.29506394967968536
2,Run4,-0.2980743657119311
3,Run5,-0.4016671626335904
4,Run6,-0.3664548452446586
5,Run7,-0.28263473534757527
6,Run8,-0.34131999541932284
7,Run9,-0.3068728040665921
8,Run11,-0.32927486241660453
9,Run12,-0.36635928522182715
10,Run14,-0.3888850149490841
11,Run15,-0.392952183545664
12,Run16,-0.37534773487225437
13,Run17,-0.36133686910436985
14,Run18,-0.3687096649109141
15,Run19,-0.3692237600214794
16,Run20,-0.3347918548562815
17,Run21,-0.37419612139784775
18,Run23,-0.2927017076162098
19,Run24,-0.365658073977085
20,Run26,-0.31045686618817275
21,Run27,-0.3472233929448388
22,Run28,-0.46946937812184314
23,Run29,-0.5282496844997997
24,Run30,-0.4745588268823542
25,Run31,-0.47884787743776264
26,Run32,-0.47599134388147957
27,Run33,-0.43771095972841
28,Run35,-0.33987570943379514
29,Run36,-0.393075334095492
