,RUN,AverageLogRT
0,Run2,0.0317395870306436
1,Run3,0.05395053313648211
2,Run4,0.07413251860306354
3,Run5,-0.05595166303336956
4,Run6,-0.011935483911410673
5,Run7,-0.04660962941960971
6,Run8,-0.05926756544525023
7,Run9,0.0005808539944598679
8,Run11,0.09223304933977355
9,Run12,0.015603682756301954
10,Run14,0.019113853248657796
11,Run15,0.06797986027454052
12,Run16,-0.031898362894171126
13,Run17,0.039517182681251734
14,Run18,0.06847692630676379
15,Run19,0.049866084741006414
16,Run20,0.01681555272421497
17,Run21,0.022052864599315675
18,Run23,0.04601447632861958
19,Run24,0.08804304991811575
20,Run26,-0.019332210587156326
21,Run27,-0.04200754358698474
22,Run28,-0.03132986497407082
23,Run29,-0.1161831767875867
24,Run30,-0.02279958655543701
25,Run31,-0.009173445760211674
26,Run32,-0.006931312307662011
27,Run33,0.01107092551848458
28,Run35,0.05629852037265455
29,Run36,0.01665048255570822
