,RUN,AverageLogRT
0,Run2,0.11213582694467644
1,Run3,0.11522572802238185
2,Run4,0.06060665443892454
3,Run5,0.051739113257326434
4,Run6,0.07194767054714464
5,Run7,0.0619370488490787
6,Run8,0.05129212405198619
7,Run9,0.053697434649157195
8,Run11,0.05263711887666441
9,Run12,0.08654345015313625
10,Run14,0.028154265244783608
11,Run15,0.062253376424644034
12,Run16,0.0703804016236106
13,Run17,0.05952017157220501
14,Run18,0.1309228963988517
15,Run19,0.07777728289453699
16,Run20,0.0906169651040507
17,Run21,0.06564051030746301
18,Run23,0.060785174840921774
19,Run24,0.03361497382507655
20,Run26,-0.0212700130030874
21,Run27,-0.023729618589582724
22,Run28,0.02022258108094615
23,Run29,-0.015054409615940647
24,Run30,0.037046420875404266
25,Run31,-0.011288718763863882
26,Run32,0.004725133497552566
27,Run33,0.04206028485427933
28,Run35,-0.0022682734059035117
29,Run36,-0.0355412171204533
