,RUN,AverageLogRT
0,Run2,0.013520678456857251
1,Run3,-0.05982632148158208
2,Run4,-0.0877593786401835
3,Run5,-0.14317718378865418
4,Run6,-0.16775028533562505
5,Run7,-0.18283459067275
6,Run8,-0.17254383655527306
7,Run9,-0.1934696025649549
8,Run11,-0.20671817009540075
9,Run12,-0.31062778937138086
10,Run14,-0.35170266367282366
11,Run15,-0.386016593446152
12,Run16,-0.2619514441622631
13,Run17,-0.35727630763362167
14,Run18,-0.35682492151632805
15,Run19,-0.36259119298754006
16,Run20,-0.3893737943844825
17,Run21,-0.44540822719158124
18,Run23,-0.38330359958640914
19,Run24,-0.45050832385364525
20,Run26,-0.41330774274317394
21,Run27,-0.5118676584520625
22,Run28,-0.5036723097154693
23,Run29,-0.496948956037134
24,Run30,-0.4576600604738206
25,Run31,-0.4186803864881605
26,Run32,-0.4251201766535349
27,Run33,-0.4409472649891976
28,Run35,-0.49365914126413496
29,Run36,-0.4438521834563555
