,RUN,AverageLogRT
0,Run2,-0.01577995904272537
1,Run3,-0.08427014989378602
2,Run4,-0.17244770966562328
3,Run5,-0.2352099818783709
4,Run6,-0.2438568325474292
5,Run7,-0.22129343665473103
6,Run8,-0.23297411415206928
7,Run9,-0.23441669167926477
8,Run11,-0.23669876390553607
9,Run12,-0.28870736912958256
10,Run14,-0.21406469397227731
11,Run15,-0.20730069317663585
12,Run16,-0.26106202836081815
13,Run17,-0.31704048626963616
14,Run18,-0.2896312672995279
15,Run19,-0.3182226398136646
16,Run20,-0.32419550616396303
17,Run21,-0.3917284291004442
18,Run23,-0.30421869866182993
19,Run24,-0.43975763350595853
20,Run26,-0.21662476648019527
21,Run27,-0.3195395504945266
22,Run28,-0.29790645591186043
23,Run29,-0.31903993743984227
24,Run30,-0.3074422025533143
25,Run31,-0.23443774939682827
26,Run32,-0.2716760436678635
27,Run33,-0.3959127824266947
28,Run35,-0.32710157726154276
29,Run36,-0.44154933459675233
