,RUN,AverageLogRT
0,Run2,-0.12052007106551497
1,Run3,-0.17233299183950793
2,Run4,-0.204462695645345
3,Run5,-0.1876400009101036
4,Run6,-0.26994279298750407
5,Run7,-0.24114114049408367
6,Run8,-0.27624773051773294
7,Run9,-0.3385596276831822
8,Run11,-0.21631435533182314
9,Run12,-0.2734885260430203
10,Run14,-0.28855525868548415
11,Run15,-0.30506776543442654
12,Run16,-0.36990037037545903
13,Run17,-0.3215089874454283
14,Run18,-0.35138667976581556
15,Run19,-0.3549565469257782
16,Run20,-0.334696514886574
17,Run21,-0.3638469344564956
18,Run23,-0.3137881099468614
19,Run24,-0.3430244539308643
20,Run26,-0.39503812884789735
21,Run27,-0.48142613021389546
22,Run28,-0.4616057497309899
23,Run29,-0.40346618677180124
24,Run30,-0.36695987720439927
25,Run31,-0.36830319406672407
26,Run32,-0.3585446697532006
27,Run33,-0.3599627296578438
28,Run35,-0.33184777867013593
29,Run36,-0.3615899291470349
