,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,LOG_RT
153765,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial1,2.651
153766,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial2,2.645
153767,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial3,2.83
153768,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial4,2.551
153769,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial5,2.655
153770,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial6,2.645
153771,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial7,2.589
153772,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial8,2.711
153773,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial9,2.516
153774,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial10,2.702
153775,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial11,2.633
153776,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial12,2.595
153777,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial13,2.714
153778,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial14,2.453
153779,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial15,2.6
153780,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial16,2.613
153781,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial17,2.511
153782,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial18,2.775
153783,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial19,2.471
153784,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial20,2.627
153785,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial21,2.322
153786,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial22,2.831
153787,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial23,2.862
153788,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial24,2.687
153789,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial25,2.721
153790,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial26,2.609
153791,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial27,2.619
153792,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial28,2.825
153793,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial29,2.561
153794,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial30,2.629
153795,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial31,2.846
153796,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial32,2.782
153797,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial33,2.549
153798,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial34,2.602
153799,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial35,2.704
153800,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial36,2.604
153801,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial37,2.721
153802,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial38,2.551
153803,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial39,2.818
153804,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial40,2.984
153805,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial41,2.497
153806,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial42,2.743
153807,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial43,2.694
153808,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial44,2.642
153809,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial45,2.724
153810,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial46,2.593
153811,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial47,2.713
153812,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial48,2.598
153813,DLC_Vertex_CONTROL,CONTROL,Block3,FIXED,VERTEX,Run27,Trial49,2.659
