,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,LOG_RT
20895,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial1,2.591
20896,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial2,2.549
20897,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial3,2.049
20898,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial4,1.944
20899,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial5,2.049
20900,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial6,2.176
20901,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial7,2.093
20902,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial8,1.925
20903,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial9,2.034
20904,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial10,2.057
20905,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial11,2.086
20906,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial12,2.107
20907,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial13,2.843
20908,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial14,2.334
20909,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial15,1.869
20910,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial16,2.121
20911,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial17,2.14
20912,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial18,1.982
20913,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial19,2.134
20914,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial20,1.892
20915,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial21,2.009
20916,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial22,2.101
20917,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial23,2.072
20918,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial24,1.778
20919,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial25,2.127
20920,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial26,2.542
20921,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial27,2.709
20922,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial28,2.643
20923,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial29,2.384
20924,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial30,2.065
20925,JAF_Anod_CONTROL,CONTROL,Block3,FIXED,ANOD,Run31,Trial31,1.954
