,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,LOG_RT
25401,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial1,2.862
25402,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial2,3.046
25403,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial3,2.687
25404,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial4,2.602
25405,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial5,2.577
25406,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial6,2.659
25407,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial7,2.818
25408,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial8,2.668
25409,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial9,3.117
25410,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial10,3.169
25411,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial11,3.032
25412,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial12,3.109
25413,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial13,3.172
25414,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial14,3.023
25415,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial15,2.547
25416,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial16,2.617
25417,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial17,2.908
25418,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial18,2.639
25419,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial19,2.759
25420,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial20,2.713
25421,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial21,2.994
25422,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial22,2.708
25423,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial23,2.563
25424,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial24,2.631
25425,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial25,3.058
25426,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial26,2.809
25427,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial27,3.12
25428,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial28,2.6
25429,LOW_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run7,Trial29,2.718
