,RUN,AverageLogRT
0,Run1,2.7853255813953472
1,Run2,2.8188947368421053
2,Run3,2.7326458333333346
3,Run4,2.70238
4,Run5,2.659309090909091
5,Run6,2.677942307692308
6,Run7,2.6990200000000004
7,Run8,2.6681698113207544
8,Run9,2.679038461538462
9,Run10,2.7223404255319155
10,Run11,2.70262
11,Run12,2.700428571428572
12,Run13,2.7337272727272732
13,Run14,2.7159795918367347
14,Run15,2.682115384615384
15,Run16,2.663740740740741
16,Run17,2.6420727272727276
17,Run18,2.617745762711864
18,Run19,2.633333333333333
19,Run20,2.626789473684211
20,Run21,2.6427499999999995
21,Run22,2.7459787234042556
22,Run23,2.6650185185185173
23,Run24,2.610745762711864
24,Run25,2.7220416666666662
25,Run26,2.62498275862069
26,Run27,2.6046166666666677
27,Run28,2.5860163934426237
28,Run29,2.5564218750000007
29,Run30,2.56303125
30,Run31,2.5812580645161294
31,Run32,2.5455
32,Run33,2.5696666666666665
33,Run34,2.6949999999999994
34,Run35,2.6528703703703704
35,Run36,2.6149310344827588
