,RUN,AverageLogRT
0,Run1,2.7244745081741635
1,Run2,2.6819953234759293
2,Run3,2.632400748684798
3,Run4,2.593802047713918
4,Run5,2.561885446145984
5,Run6,2.594420591078206
6,Run7,2.621962130338049
7,Run8,2.589608954674881
8,Run9,2.4555280632191923
9,Run10,2.6919149596525864
10,Run11,2.636868635423469
11,Run12,2.405565674137599
12,Run13,2.6713712082681083
13,Run14,2.3921713013951047
14,Run15,2.3529264866174007
15,Run16,2.458223719664331
16,Run17,2.3402207651447444
17,Run18,2.370976047923891
18,Run19,2.4427225710836646
19,Run20,2.341422492014234
20,Run21,2.311689831463255
21,Run22,2.6457804977871806
22,Run23,2.511263851264582
23,Run24,2.3470986752370644
24,Run25,2.648260379318851
25,Run26,2.4730969491870076
26,Run27,2.420121707469691
27,Run28,2.2452521944518145
28,Run29,2.353176950282185
29,Run30,2.2601232779858793
30,Run31,2.371442077074759
31,Run32,2.222614416631021
32,Run33,2.2372477157555006
33,Run34,2.691910896043337
34,Run35,2.294029689862579
35,Run36,2.361326052770646
