,RUN,AverageLogRT
0,Run1,2.719560811355592
1,Run1,2.6636790123287164
2,Run1,2.773506076659859
3,Run1,2.6624367726792872
4,Run1,2.7464746821825803
5,Run1,2.704050535423692
6,Run1,2.662479742219739
7,Run1,2.7230652542790117
8,Run1,2.723546562002731
9,Run1,2.6678580438817865
10,Run1,2.689780439899557
11,Run2,2.6531052812984584
12,Run2,2.5923877510130526
13,Run2,2.61666175282267
14,Run2,2.740739860714925
15,Run2,2.693296460575259
16,Run2,2.5974060710585736
17,Run2,2.5895442782866898
18,Run2,2.7555947584995453
19,Run2,2.6762680961353342
20,Run2,2.68919172390129
21,Run2,2.700321197347867
22,Run3,2.603698916097201
23,Run3,2.609455615785639
24,Run3,2.603427606098634
25,Run3,2.5665194285597726
26,Run3,2.5607497763676754
27,Run3,2.6174372451726584
28,Run3,2.671435321814658
29,Run3,2.7121571751252724
30,Run4,2.632015433295282
31,Run5,2.6583923170562023
32,Run6,2.6405728373163355
33,Run7,2.630179688774263
34,Run8,2.68822818811208
35,Run9,2.6583761951591742
36,Run10,2.773506076659859
37,Run11,2.6636790123287164
38,Run12,2.6624367726792872
39,Run13,2.7464746821825803
40,Run14,2.7230652542790117
41,Run15,2.723546562002731
42,Run16,2.662479742219739
43,Run17,2.704050535423692
44,Run18,2.6678580438817865
45,Run19,2.689780439899557
46,Run20,2.700321197347867
47,Run21,2.68919172390129
48,Run22,2.7555947584995453
49,Run23,2.6762680961353342
50,Run24,2.740739860714925
51,Run25,2.693296460575259
52,Run26,2.5895442782866898
53,Run27,2.5974060710585736
54,Run28,2.5923877510130526
55,Run29,2.61666175282267
56,Run30,2.609455615785639
57,Run31,2.603427606098634
58,Run32,2.5607497763676754
59,Run33,2.5665194285597726
60,Run34,2.7121571751252724
61,Run35,2.671435321814658
62,Run36,2.6174372451726584
