,RUN,AverageLogRT
0,Run1,2.663642857142857
1,Run2,2.604283333333333
2,Run3,2.6038833333333335
3,Run4,2.564187500000001
4,Run5,2.5469696969696978
5,Run6,2.561784615384615
6,Run7,2.5174637681159417
7,Run8,2.55765625
8,Run9,2.547153846153847
9,Run10,2.680634615384616
10,Run11,2.5488333333333326
11,Run12,2.4939718309859153
12,Run13,2.671907407407408
13,Run14,2.5139420289855074
14,Run15,2.4820958904109585
15,Run16,2.496830985915493
16,Run17,2.428594594594595
17,Run18,2.422564102564103
18,Run19,2.446052631578948
19,Run20,2.4464729729729733
20,Run21,2.428379746835443
21,Run22,2.6684259259259266
22,Run23,2.4841126760563377
23,Run24,2.461256756756756
24,Run25,2.654631578947369
25,Run26,2.57390625
26,Run27,2.4884931506849313
27,Run28,2.321369565217391
28,Run29,2.363261904761905
29,Run30,2.324382022471911
30,Run31,2.303279569892472
31,Run32,2.3342209302325583
32,Run33,2.3404942528735617
33,Run34,2.6639629629629633
34,Run35,2.3921874999999995
35,Run36,2.357952380952381
