,RUN,AverageLogRT
0,Run1,2.691171817803596
1,Run2,2.622885225813957
2,Run3,2.586233217271275
3,Run4,2.485518383223879
4,Run5,2.512592610609383
5,Run6,2.45720671015867
6,Run7,2.43136061688372
7,Run8,2.57042650691689
8,Run9,2.5368162653687167
9,Run10,2.672518969985373
10,Run11,2.5567220019595926
11,Run12,2.5634311819332796
12,Run13,2.6659725984336213
13,Run14,2.4217247114536593
14,Run15,2.4686027370081076
15,Run16,2.3444280700068125
16,Run17,2.3269267797531477
17,Run18,2.500259124152231
18,Run19,2.402913807482227
19,Run20,2.552538537901372
20,Run21,2.3189696348857445
21,Run22,2.671667199413792
22,Run23,2.33880026858392
23,Run24,2.5442872928896683
24,Run25,2.6364194476307015
25,Run26,2.3784121123448374
26,Run27,2.4242030127003877
27,Run28,2.267731967774966
28,Run29,2.3302149599689748
29,Run30,2.420384293995864
30,Run31,2.3606546971933478
31,Run32,2.4397655198285917
32,Run33,2.445397898894278
33,Run34,2.6568857940777284
34,Run35,2.532854913610079
35,Run36,2.4403473973289747
