,RUN,AverageLogRT
0,Run1,2.3997309828898405
1,Run1,2.4186031564898762
2,Run1,2.8289445293732034
3,Run1,2.5067415199476835
4,Run1,2.56485859817085
5,Run1,2.762664189333407
6,Run1,2.6308237749704424
7,Run1,2.546014982031265
8,Run1,2.804306103041699
9,Run1,2.575430429620797
10,Run1,2.8026321798701788
11,Run2,2.7708128032117116
12,Run2,2.691037418628039
13,Run2,2.54149141331772
14,Run2,2.538470586137172
15,Run2,2.6799108707817982
16,Run2,2.787307842994935
17,Run2,2.618994931259486
18,Run2,2.6959233883150717
19,Run2,2.7822229238527463
20,Run2,2.5377295263821362
21,Run2,2.4994979696702533
22,Run3,2.530600136171261
23,Run3,2.551720601794665
24,Run3,2.7713749122253146
25,Run3,2.4534370752888455
26,Run3,2.5013512391305412
27,Run3,2.5007953696360667
28,Run3,2.500301759046713
29,Run3,2.6904850382816696
30,Run4,2.6473307669733193
31,Run5,2.5754335098082244
32,Run6,2.590020689151118
33,Run7,2.5197392227792346
34,Run8,2.5053701683519614
35,Run9,2.4958305226772173
36,Run10,2.804306103041699
37,Run11,2.546014982031265
38,Run12,2.575430429620797
39,Run13,2.8026321798701788
40,Run14,2.762664189333407
41,Run15,2.6308237749704424
42,Run16,2.56485859817085
43,Run17,2.5067415199476835
44,Run18,2.3997309828898405
45,Run19,2.4186031564898762
46,Run20,2.538470586137172
47,Run21,2.54149141331772
48,Run22,2.7708128032117116
49,Run23,2.691037418628039
50,Run24,2.6799108707817982
51,Run25,2.787307842994935
52,Run26,2.6959233883150717
53,Run27,2.618994931259486
54,Run28,2.5377295263821362
55,Run29,2.4994979696702533
56,Run30,2.4534370752888455
57,Run31,2.5013512391305412
58,Run32,2.500301759046713
59,Run33,2.5007953696360667
60,Run34,2.7713749122253146
61,Run35,2.551720601794665
62,Run36,2.530600136171261
