,RUN,AverageLogRT
0,Run1,2.0977826086956526
1,Run1,2.094293103448276
2,Run1,2.610796610169492
3,Run1,2.1523877551020396
4,Run1,2.506407894736842
5,Run1,2.1194074074074067
6,Run1,2.558015384615385
7,Run1,2.0945166666666664
8,Run1,2.031731092436974
9,Run1,2.061905263157895
10,Run1,2.0226346153846153
11,Run2,1.951529411764705
12,Run2,2.554076923076923
13,Run2,1.9769615384615375
14,Run2,2.060697674418605
15,Run2,2.4020000000000006
16,Run2,2.068666666666666
17,Run2,2.042746376811594
18,Run2,1.965327433628318
19,Run2,2.4818630136986313
20,Run2,1.997084615384615
21,Run2,2.05491452991453
22,Run3,1.9748095238095227
23,Run3,1.9482051282051287
24,Run3,1.993461538461538
25,Run3,2.0208499999999994
26,Run3,1.9445648148148151
27,Run3,2.063652631578947
28,Run3,2.3414622641509446
29,Run3,2.234626262626262
30,Run4,2.142019607843137
31,Run5,2.1916315789473675
32,Run6,2.2914040404040388
33,Run7,2.1695858585858585
34,Run8,2.096065420560747
35,Run9,2.131291666666667
36,Run10,2.506407894736842
37,Run11,2.1523877551020396
38,Run12,2.1194074074074067
39,Run13,2.558015384615385
40,Run14,2.061905263157895
41,Run15,2.0226346153846153
42,Run16,2.031731092436974
43,Run17,2.0945166666666664
44,Run18,2.0977826086956526
45,Run19,2.094293103448276
46,Run20,1.965327433628318
47,Run21,2.042746376811594
48,Run22,2.4020000000000006
49,Run23,2.068666666666666
50,Run24,1.951529411764705
51,Run25,2.554076923076923
52,Run26,2.060697674418605
53,Run27,1.9769615384615375
54,Run28,1.997084615384615
55,Run29,2.05491452991453
56,Run30,1.9748095238095227
57,Run31,1.9482051282051287
58,Run32,2.0208499999999994
59,Run33,1.993461538461538
60,Run34,2.3414622641509446
61,Run35,2.063652631578947
62,Run36,1.9445648148148151
