,RUN,AverageLogRT
0,Run1,2.766454545454545
1,Run2,2.734340425531915
2,Run3,2.716111111111111
3,Run4,2.7218297872340425
4,Run5,2.735093023255814
5,Run6,2.707085106382978
6,Run7,2.694938775510204
7,Run8,2.691956521739131
8,Run9,2.6300363636363646
9,Run10,2.7936097560975615
10,Run11,2.668195652173913
11,Run12,2.735285714285714
12,Run13,2.7569302325581395
13,Run14,2.665122448979592
14,Run15,2.655823529411765
15,Run16,2.5957291666666666
16,Run17,2.689521739130435
17,Run18,2.635962264150944
18,Run19,2.6460833333333333
19,Run20,2.66418
20,Run21,2.6176111111111116
21,Run22,2.7536842105263157
22,Run23,2.6463170731707315
23,Run24,2.606
24,Run25,2.757688888888889
25,Run26,2.571683333333333
26,Run27,2.5052153846153846
27,Run28,2.496363636363636
28,Run29,2.6044035087719295
29,Run30,2.5358166666666664
30,Run31,2.62078431372549
31,Run32,2.5075538461538462
32,Run33,2.515205882352941
33,Run34,2.7360444444444445
34,Run35,2.547666666666667
35,Run36,2.496731343283582
