,RUN,AverageLogRT
0,Run1,2.723104166666667
1,Run2,2.7074200000000004
2,Run3,2.685392156862745
3,Run4,2.5992000000000006
4,Run5,2.625053571428571
5,Run6,2.5702539682539682
6,Run7,2.5403235294117645
7,Run8,2.546234375
8,Run9,2.5450606060606065
9,Run10,2.659129629629629
10,Run11,2.574714285714286
11,Run12,2.504228571428572
12,Run13,2.653
13,Run14,2.453089743589744
14,Run15,2.4680394736842106
15,Run16,2.426088607594937
16,Run17,2.4171
17,Run18,2.531770491803279
18,Run19,2.593679245283019
19,Run20,2.5743333333333336
20,Run21,2.463
21,Run22,2.722239130434782
22,Run23,2.5112461538461543
23,Run24,2.491926470588235
24,Run25,2.6114745762711866
25,Run26,2.3973764705882354
26,Run27,2.3834302325581396
27,Run28,2.3564382022471912
28,Run29,2.3491264367816096
29,Run30,2.3668953488372093
30,Run31,2.3601860465116276
31,Run32,2.299958333333333
32,Run33,2.424147058823529
33,Run34,2.671865384615385
34,Run35,2.5218548387096766
35,Run36,2.501558823529412
