,RUN,AverageLogRT
0,Run1,2.41527027027027
1,Run1,2.703265306122449
2,Run1,2.4583142857142857
3,Run1,2.688941176470588
4,Run1,2.30451111111111
5,Run1,2.240080808080808
6,Run1,2.479583333333333
7,Run1,2.2897684210526306
8,Run1,2.309290697674419
9,Run1,2.304516483516483
10,Run1,2.679576923076923
11,Run2,2.2846666666666664
12,Run2,2.2403750000000007
13,Run2,2.3018620689655167
14,Run2,2.6658518518518526
15,Run2,2.2898764044943825
16,Run2,2.2131022727272733
17,Run2,2.6764528301886794
18,Run2,2.3430609756097556
19,Run2,2.415054794520548
20,Run2,2.3762692307692315
21,Run2,2.6276724137931033
22,Run3,2.2269325842696635
23,Run3,2.1719999999999997
24,Run3,2.2288539325842693
25,Run3,2.27458947368421
26,Run3,2.2996750000000006
27,Run3,2.268693181818181
28,Run3,2.625578947368421
29,Run3,2.5333731343283588
30,Run4,2.464837837837839
31,Run5,2.403696202531646
32,Run6,2.407275
33,Run7,2.4164025974025978
34,Run8,2.4456111111111114
35,Run9,2.3894999999999995
36,Run10,2.703265306122449
37,Run11,2.41527027027027
38,Run12,2.4583142857142857
39,Run13,2.688941176470588
40,Run14,2.479583333333333
41,Run15,2.2897684210526306
42,Run16,2.240080808080808
43,Run17,2.30451111111111
44,Run18,2.309290697674419
45,Run19,2.304516483516483
46,Run20,2.3762692307692315
47,Run21,2.415054794520548
48,Run22,2.6764528301886794
49,Run23,2.3430609756097556
50,Run24,2.3018620689655167
51,Run25,2.6658518518518526
52,Run26,2.2131022727272733
53,Run27,2.2898764044943825
54,Run28,2.2846666666666664
55,Run29,2.2403750000000007
56,Run30,2.2269325842696635
57,Run31,2.1719999999999997
58,Run32,2.27458947368421
59,Run33,2.2288539325842693
60,Run34,2.625578947368421
61,Run35,2.268693181818181
62,Run36,2.2996750000000006
