,RUN,AverageLogRT
0,Run1,2.6597871409471754
1,Run2,2.655341355446495
2,Run3,2.631983912382402
3,Run4,2.646720167219551
4,Run5,2.614838017708256
5,Run6,2.598555376904502
6,Run7,2.627393378493537
7,Run8,2.6022204107538673
8,Run9,2.6161266072155747
9,Run10,2.702884827171228
10,Run11,2.691826421637461
11,Run12,2.6661205171773346
12,Run13,2.6971889375146505
13,Run14,2.6573891419077675
14,Run15,2.677481548719072
15,Run16,2.6018960632536996
16,Run17,2.6130050030920775
17,Run18,2.6036309597491143
18,Run19,2.601676674134586
19,Run20,2.637352056548525
20,Run21,2.5883485998792106
21,Run22,2.6845652134448215
22,Run23,2.655125465914902
23,Run24,2.6877535436470397
24,Run25,2.6560517510629746
25,Run26,2.6255282021272457
26,Run27,2.636564794354863
27,Run28,2.608247121697516
28,Run29,2.563455104094528
29,Run30,2.592685828744196
30,Run31,2.6242495675814532
31,Run32,2.6014874023258283
32,Run33,2.5443178701924554
33,Run34,2.7030505680815238
34,Run35,2.5874157826058823
35,Run36,2.588722474739061
