,RUN,AverageLogRT
0,Run1,2.777841894442176
1,Run2,2.9035423582498847
2,Run3,2.9293695758144374
3,Run4,2.957460341948564
4,Run5,2.9502551989433203
5,Run6,2.922566430862708
6,Run7,2.8590207203745046
7,Run8,2.8982508778116514
8,Run9,2.927343926187785
9,Run10,2.8391945643348895
10,Run11,2.9134247228383408
11,Run12,2.8992844222459597
12,Run13,2.837547889614324
13,Run14,2.913990042807066
14,Run15,2.908748022959854
15,Run16,2.8791184612483502
16,Run17,2.905739275705682
17,Run18,2.979113741309586
18,Run19,2.8652654774463415
19,Run20,2.9260392044065826
20,Run21,2.940860920726312
21,Run22,2.8932877091430993
22,Run23,2.9758644969082724
23,Run24,2.927509870427549
24,Run25,2.8806418292722262
25,Run26,2.957484796928546
26,Run27,2.9096778869927014
27,Run28,2.9357126203920885
28,Run29,2.9057590706789655
29,Run30,2.8943276444994335
30,Run31,2.871775087270072
31,Run32,2.9088879317649736
32,Run33,2.9325235845208906
33,Run34,2.9136266686489316
34,Run35,2.9009344730840865
35,Run36,2.915791254731296
