,RUN,AverageLogRT
0,Run1,2.66117898163125
1,Run2,2.664010313147139
2,Run3,2.7159288635177985
3,Run4,2.7514135071411348
4,Run5,2.7390382940611824
5,Run6,2.675424862381544
6,Run7,2.6965759861510787
7,Run8,2.6754028735026525
8,Run9,2.6821264789646593
9,Run10,2.7147097839713576
10,Run11,2.7205995810357786
11,Run12,2.7046328533945014
12,Run13,2.6880010983914278
13,Run14,2.679581873317639
14,Run15,2.6846856473757805
15,Run16,2.6787513591194583
16,Run17,2.728717575894241
17,Run18,2.6952778125254615
18,Run19,2.6900053637508177
19,Run20,2.67550615224023
20,Run21,2.654121461196658
21,Run22,2.7087627834958483
22,Run23,2.657790994080567
23,Run24,2.6445584381341205
24,Run25,2.660469651876538
25,Run26,2.642070968401518
26,Run27,2.653633736023321
27,Run28,2.6398857996194436
28,Run29,2.62408733336157
29,Run30,2.636747547965991
30,Run31,2.661791513111802
31,Run32,2.631559096577691
32,Run33,2.642672851094392
33,Run34,2.7180772720393223
34,Run35,2.6838560387259807
35,Run36,2.661275805664744
