,RUN,AverageLogRT
0,Run1,2.3746463414634142
1,Run1,2.3956875
2,Run1,2.4286799999999995
3,Run1,2.4008124999999993
4,Run1,2.3821728395061728
5,Run1,2.478304347826086
6,Run1,2.365767441860465
7,Run1,2.6954509803921574
8,Run1,2.401805194805195
9,Run1,2.6571111111111114
10,Run1,2.660909090909091
11,Run2,2.6843076923076934
12,Run2,2.3734285714285717
13,Run2,2.4390399999999994
14,Run2,2.391924050632911
15,Run2,2.4081666666666663
16,Run2,2.643423076923077
17,Run2,2.2458775510204085
18,Run2,2.340522727272726
19,Run2,2.2123069306930687
20,Run2,2.250342592592591
21,Run2,2.5728688524590164
22,Run3,2.2786631578947354
23,Run3,2.3426436781609183
24,Run3,2.6374716981132083
25,Run3,2.2466288659793814
26,Run3,2.283911111111111
27,Run3,2.3380114942528722
28,Run3,2.2837263157894734
29,Run3,2.4442077922077923
30,Run4,2.414772151898734
31,Run5,2.3762093023255826
32,Run6,2.317191489361701
33,Run7,2.350214285714285
34,Run8,2.335540229885057
35,Run9,2.3396444444444437
36,Run10,2.6954509803921574
37,Run11,2.365767441860465
38,Run12,2.401805194805195
39,Run13,2.6571111111111114
40,Run14,2.3821728395061728
41,Run15,2.478304347826086
42,Run16,2.4008124999999993
43,Run17,2.4286799999999995
44,Run18,2.3746463414634142
45,Run19,2.3956875
46,Run20,2.391924050632911
47,Run21,2.4390399999999994
48,Run22,2.6843076923076934
49,Run23,2.3734285714285717
50,Run24,2.4081666666666663
51,Run25,2.643423076923077
52,Run26,2.340522727272726
53,Run27,2.2458775510204085
54,Run28,2.2123069306930687
55,Run29,2.250342592592591
56,Run30,2.2466288659793814
57,Run31,2.283911111111111
58,Run32,2.2837263157894734
59,Run33,2.3380114942528722
60,Run34,2.6374716981132083
61,Run35,2.3426436781609183
62,Run36,2.2786631578947354
