,RUN,AverageLogRT
0,Run1,2.7933166388253654
1,Run2,2.777256618503951
2,Run3,2.766294564820262
3,Run4,2.80604040323791
4,Run5,2.766795626322819
5,Run6,2.7327119164570863
6,Run7,2.7699113579439745
7,Run8,2.7051682383579663
8,Run9,2.680704887283767
9,Run10,2.796801599467311
10,Run11,2.7741708942519043
11,Run12,2.7615858050645996
12,Run13,2.847170907205547
13,Run14,2.78189685146981
14,Run15,2.7382033346710593
15,Run16,2.729288018969016
16,Run17,2.633954931848265
17,Run18,2.6391120632090153
18,Run19,2.6457744205801847
19,Run20,2.631845517879066
20,Run21,2.6272310052807413
21,Run22,2.7896626189698392
22,Run23,2.7462142366171993
23,Run24,2.7252824441326915
24,Run25,
25,Run26,
26,Run27,
27,Run28,
28,Run29,
29,Run30,
30,Run31,
31,Run32,
32,Run33,
33,Run34,
34,Run35,
35,Run36,
