,RUN,AverageLogRT
0,Run1,2.748308252876287
1,Run2,2.6053098852683054
2,Run3,2.5601581187170988
3,Run4,2.574751834406328
4,Run5,2.5641582052663456
5,Run6,2.638301350889695
6,Run7,2.6538240770914014
7,Run8,2.6254335701980396
8,Run9,2.628293570749596
9,Run10,2.740976219528278
10,Run11,2.605834775512045
11,Run12,2.648421466677774
12,Run13,2.7246838225976786
13,Run14,2.5866140396622783
14,Run15,2.5297127951139675
15,Run16,2.508311785943972
16,Run17,2.600039748570257
17,Run18,2.5162919854024395
18,Run19,2.5113611184551337
19,Run20,2.513410954692257
20,Run21,2.487831690744747
21,Run22,2.6971075969143143
22,Run23,2.5458239323051384
23,Run24,2.6286899115209663
24,Run25,2.6898705774482936
25,Run26,2.576753423086071
26,Run27,2.578630561922271
27,Run28,2.535878323705847
28,Run29,2.5497755086947573
29,Run30,2.5605537692181075
30,Run31,2.6442038349249484
31,Run32,2.529857439433325
32,Run33,2.553452200488925
33,Run34,2.7168911989899924
34,Run35,2.5790539406455135
35,Run36,2.586585766855718
