,RUN,AverageLogRT
0,Run1,2.5681144078524953
1,Run2,2.5356987888051954
2,Run3,2.496109582397938
3,Run4,2.4956183740782665
4,Run5,2.4593817752331284
5,Run6,2.462618217345436
6,Run7,2.4098862139350925
7,Run8,2.391884094778896
8,Run9,2.3557894548941793
9,Run10,2.5774844980427254
10,Run11,2.343340712100085
11,Run12,2.3406545857821723
12,Run13,2.5676255838497988
13,Run14,2.317008891214026
14,Run15,2.2298569626556093
15,Run16,2.1338657341098917
16,Run17,2.2045833095058054
17,Run18,2.184077379288551
18,Run19,2.1383379103692253
19,Run20,2.1163812360471033
20,Run21,2.128369943954417
21,Run22,2.4759023722937985
22,Run23,2.096262332589022
23,Run24,2.110015471218579
24,Run25,2.589505317436371
25,Run26,2.245038101594263
26,Run27,2.1173539056299964
27,Run28,2.087555571063384
28,Run29,2.0316740904375457
29,Run30,2.05961732448233
30,Run31,2.0872935760729714
31,Run32,2.1096538302981656
32,Run33,2.0976804738808985
33,Run34,2.4332372808772273
34,Run35,2.112893385209101
35,Run36,2.107784823008061
