,RUN,AverageLogRT
0,Run1,2.5957533472683547
1,Run1,2.5806272070868506
2,Run1,2.7162613738854904
3,Run1,2.6893147009963516
4,Run1,2.677665001805794
5,Run1,2.6635161112591246
6,Run1,2.6102065505586376
7,Run1,2.6153308738085426
8,Run1,2.5904215510946
9,Run1,2.6093037520569125
10,Run1,2.613974926068712
11,Run2,2.6485483385761017
12,Run2,2.695647864892757
13,Run2,2.6279789396315194
14,Run2,2.5691288449461664
15,Run2,2.570461072769259
16,Run2,2.6041284506148816
17,Run2,2.697037170841328
18,Run2,2.596409742357096
19,Run2,2.636941763264865
20,Run2,2.5621178977455217
21,Run2,2.5611768198900027
22,Run3,2.536921881446665
23,Run3,2.7482914447276796
24,Run3,2.5534049646873904
25,Run3,2.5454641976072616
26,Run3,2.5840368047990214
27,Run3,2.5656445845667877
28,Run3,2.6726953585405537
29,Run3,2.5864862463638882
30,Run4,2.706008334504035
31,Run5,2.6985591480697444
32,Run6,2.705934807823591
33,Run7,2.7262097999685646
34,Run8,2.658378570370929
35,Run9,2.6313465003553467
36,Run10,2.6893147009963516
37,Run11,2.677665001805794
38,Run12,2.6102065505586376
39,Run13,2.6635161112591246
40,Run14,2.613974926068712
41,Run15,2.6093037520569125
42,Run16,2.6153308738085426
43,Run17,2.5904215510946
44,Run18,2.5806272070868506
45,Run19,2.5957533472683547
46,Run20,2.596409742357096
47,Run21,2.636941763264865
48,Run22,2.697037170841328
49,Run23,2.6041284506148816
50,Run24,2.6279789396315194
51,Run25,2.6485483385761017
52,Run26,2.5691288449461664
53,Run27,2.570461072769259
54,Run28,2.5611768198900027
55,Run29,2.5621178977455217
56,Run30,2.5534049646873904
57,Run31,2.536921881446665
58,Run32,2.5454641976072616
59,Run33,2.5840368047990214
60,Run34,2.6726953585405537
61,Run35,2.5864862463638882
62,Run36,2.5656445845667877
