,RUN,AverageLogRT
0,Run1,2.8597741066699367
1,Run2,2.8284639130803626
2,Run3,2.8397563123887184
3,Run4,2.8601868132158965
4,Run5,2.865432629461384
5,Run6,2.8454453628016734
6,Run7,2.8774495938303986
7,Run8,2.853537588978169
8,Run9,2.8443681773408693
9,Run10,2.9078462310739135
10,Run11,2.8653959141036602
11,Run12,2.8758013709640555
12,Run13,2.843937894982498
13,Run14,2.844770661447165
14,Run15,2.8564293412942448
15,Run16,2.8479832360967516
16,Run17,2.881096144097684
17,Run18,2.895241673204023
18,Run19,2.9076957678233164
19,Run20,2.8924512303298133
20,Run21,2.8365669311835213
21,Run22,2.894670534240272
22,Run23,2.8412520540184385
23,Run24,2.837776359454499
24,Run25,2.792975420945361
25,Run26,2.795173405130966
26,Run27,2.69831340267953
27,Run28,2.7755670833608264
28,Run29,2.7169534427744835
29,Run30,2.7655549776107833
30,Run31,2.780370716862995
31,Run32,2.8097360275955316
32,Run33,2.841409725670179
33,Run34,2.8155501752880436
34,Run35,2.7640573203603513
35,Run36,2.8158378246382645
