,RUN,AverageLogRT
0,Run1,2.5461562499999992
1,Run1,2.527848484848485
2,Run1,2.4965555555555556
3,Run1,2.594295081967213
4,Run1,2.5038857142857136
5,Run1,2.481337837837837
6,Run1,2.7351063829787234
7,Run1,2.6223636363636373
8,Run1,2.7378510638297877
9,Run1,2.6556481481481486
10,Run1,2.7557391304347827
11,Run2,2.445615384615385
12,Run2,2.4320769230769237
13,Run2,2.490285714285715
14,Run2,2.7152040816326526
15,Run2,2.517514285714286
16,Run2,2.367755813953488
17,Run2,2.6986862745098046
18,Run2,2.4290000000000003
19,Run2,2.394487804878049
20,Run2,2.4014374999999992
21,Run2,2.714591836734695
22,Run3,2.6986199999999996
23,Run3,2.496742857142857
24,Run3,2.3868414634146333
25,Run3,2.3908170731707314
26,Run3,2.3911111111111096
27,Run3,2.363793103448276
28,Run3,2.3630930232558147
29,Run3,2.660799999999999
30,Run4,2.620593220338983
31,Run5,2.6338947368421057
32,Run6,2.6133220338983048
33,Run7,2.6282631578947373
34,Run8,2.623315789473686
35,Run9,2.628714285714285
36,Run10,2.7378510638297877
37,Run11,2.6556481481481486
38,Run12,2.6223636363636373
39,Run13,2.7351063829787234
40,Run14,2.594295081967213
41,Run15,2.4965555555555556
42,Run16,2.5038857142857136
43,Run17,2.481337837837837
44,Run18,2.527848484848485
45,Run19,2.5461562499999992
46,Run20,2.445615384615385
47,Run21,2.4320769230769237
48,Run22,2.7152040816326526
49,Run23,2.490285714285715
50,Run24,2.4290000000000003
51,Run25,2.6986862745098046
52,Run26,2.517514285714286
53,Run27,2.367755813953488
54,Run28,2.4014374999999992
55,Run29,2.394487804878049
56,Run30,2.3630930232558147
57,Run31,2.363793103448276
58,Run32,2.3908170731707314
59,Run33,2.3911111111111096
60,Run34,2.6986199999999996
61,Run35,2.496742857142857
62,Run36,2.3868414634146333
