,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,Normalized_Log_RT,Fast
0,0,0,0,68723,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial1,0.205857452923471,False
1,1,1,1,68724,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial2,0.0584070587577625,False
2,2,2,2,68725,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial3,0.0247503974504926,False
3,3,3,3,68726,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial4,-0.0716876952645427,False
4,4,4,4,68727,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial5,0.142135558257818,False
5,5,5,5,68728,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial6,-0.0152790689232241,False
6,6,6,6,68729,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial7,0.138360169823073,False
7,7,7,7,68730,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial8,0.427016969761667,False
8,8,8,8,68731,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial9,0.0895918116994552,False
9,9,9,9,68732,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial10,-0.0263865247223825,False
10,10,10,10,68733,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial11,0.224079644104577,False
11,11,11,11,68734,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial12,0.0952802989020665,False
12,12,12,12,68735,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial13,-0.0634549632372257,False
13,13,13,13,68736,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial14,-0.0533688144100708,False
14,14,14,14,68737,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial15,-0.0134399926488715,False
15,15,15,15,68738,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial16,0.0095095394325723,False
16,16,16,16,68739,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial17,-0.0758948042606344,False
17,17,17,17,68740,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial18,-0.0171168037074483,False
18,18,18,18,68741,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial19,0.0043254765178959,False
19,19,19,19,68742,MTG_Cath_CONTROL,CONTROL,Block3,FIXED,CATHOD,Run27,Trial20,0.098079274642251,False
