,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,Normalized_Log_RT,Fast
0,0,0,0,0,0,0,0,156108,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial1,0.18455335610158,False
1,1,1,1,1,1,1,1,156109,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial2,-0.0481854879237535,False
2,2,2,2,2,2,2,2,156110,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial3,-0.0301420563650252,False
3,3,3,3,3,3,3,3,156111,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial4,-0.2363322691414161,False
4,4,4,4,4,4,4,4,156112,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial5,-0.116507441681773,False
5,5,5,5,5,5,5,5,156113,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial6,-0.224303067059556,False
6,6,6,6,6,6,6,6,156114,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial7,-0.2204119008226448,False
7,7,7,7,7,7,7,7,156115,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial8,-0.216477729547599,False
8,8,8,8,8,8,8,8,156116,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial9,-0.208790900881308,False
9,9,9,9,9,9,9,9,156117,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial10,-0.205035678243766,False
10,10,10,10,10,10,10,10,156118,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial11,-0.265674038036535,False
11,11,11,11,11,11,11,11,156119,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial12,-0.224303067059556,False
12,12,12,12,12,12,12,12,156120,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial13,-0.248641533878497,False
13,13,13,13,13,13,13,13,156121,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial14,-0.104312774569211,False
14,14,14,14,14,14,14,14,156122,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial15,-0.357157120045821,True
15,15,15,15,15,15,15,15,156123,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial16,-0.145105370774929,False
16,16,16,16,16,16,16,16,156124,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial17,-0.3792332289013369,True
17,17,17,17,17,17,17,17,156125,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial18,0.0176054764857692,False
18,18,18,18,18,18,18,18,156126,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial19,-0.165359676284085,False
19,19,19,19,19,19,19,19,156127,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial20,-0.193776941853974,False
20,20,20,20,20,20,20,20,156128,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial21,-0.220333649564433,False
21,21,21,21,21,21,21,21,156129,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial22,-0.357157120045821,True
22,22,22,22,22,22,22,22,156130,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial23,-0.232332319598058,False
23,23,23,23,23,23,23,23,156131,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial24,0.0460581088379737,False
24,24,24,24,24,24,24,24,156132,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial25,-0.270060557620231,False
25,25,25,25,25,25,25,25,156133,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial26,-0.197491331274936,False
26,26,26,26,26,26,26,26,156134,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial27,-0.0670249219845509,False
27,27,27,27,27,27,27,27,156135,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial28,-0.193832147610101,False
28,28,28,28,28,28,28,28,156136,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial29,-0.161892031261824,False
29,29,29,29,29,29,29,29,156137,SRH_Vertex_CONTROL,CONTROL,Block1,FIXED,VERTEX,Run11,Trial30,-0.2879721469289329,True
