,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,Normalized_Log_RT,Fast
0,0,0,0,0,0,0,0,43798,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial1,0.255890683365626,False
1,1,1,1,1,1,1,1,43799,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial2,-0.305375236933211,True
2,2,2,2,2,2,2,2,43800,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial3,-0.018036919263106,False
3,3,3,3,3,3,3,3,43801,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial4,0.0315673146214146,False
4,4,4,4,4,4,4,4,43802,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial5,0.0343160230495654,False
5,5,5,5,5,5,5,5,43803,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial6,0.0871397874756883,False
6,6,6,6,6,6,6,6,43804,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial7,-0.190281434994942,False
7,7,7,7,7,7,7,7,43805,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial8,-0.192585389904506,False
8,8,8,8,8,8,8,8,43806,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial9,0.0723328596245909,False
9,9,9,9,9,9,9,9,43807,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial10,-0.144523944434267,False
10,10,10,10,10,10,10,10,43808,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial11,0.0895592615991014,False
11,11,11,11,11,11,11,11,43809,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial12,-0.2653461148477349,False
12,12,12,12,12,12,12,12,43810,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial13,-0.150772893711268,False
13,13,13,13,13,13,13,13,43811,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial14,0.0232152402566488,False
14,14,14,14,14,14,14,14,43812,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial15,-0.187989638215357,False
15,15,15,15,15,15,15,15,43813,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial16,-0.192585389904506,False
16,16,16,16,16,16,16,16,43814,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial17,-0.0028502501822784,False
17,17,17,17,17,17,17,17,43815,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial18,0.0232152402566488,False
18,18,18,18,18,18,18,18,43816,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial19,0.125433518227681,False
19,19,19,19,19,19,19,19,43817,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial20,0.0232152402566488,False
20,20,20,20,20,20,20,20,43818,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial21,0.167734030992546,False
21,21,21,21,21,21,21,21,43819,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial22,-0.231214792260637,False
22,22,22,22,22,22,22,22,43820,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial23,-0.110717381975063,False
23,23,23,23,23,23,23,23,43821,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial24,0.016130344440568,False
24,24,24,24,24,24,24,24,43822,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial25,0.039761793236686,False
25,25,25,25,25,25,25,25,43823,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial26,-0.0289926763477979,False
26,26,26,26,26,26,26,26,43824,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial27,-0.0484419478484406,False
27,27,27,27,27,27,27,27,43825,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial28,-0.005845396411638,False
28,28,28,28,28,28,28,28,43826,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial29,0.0634564590348963,False
29,29,29,29,29,29,29,29,43827,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial30,-0.0938312361980791,False
30,30,30,30,30,30,30,30,43828,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial31,0.126542827852271,False
31,31,31,31,31,31,31,31,43829,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial32,-0.223705190481891,False
32,32,32,32,32,32,32,32,43830,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial33,-0.136329465818995,False
33,33,33,33,33,33,33,33,43831,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial34,-0.110717381975063,False
34,34,34,34,34,34,34,34,43832,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial35,0.143916923921694,False
35,35,35,35,35,35,35,35,43833,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial36,0.067282866887949,False
36,36,36,36,36,36,36,36,43834,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial37,-0.187989638215357,False
37,37,37,37,37,37,37,37,43835,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial38,-0.110717381975063,False
38,38,38,38,38,38,38,38,43836,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial39,0.0895592615991014,False
39,39,39,39,39,39,39,39,43837,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial40,-0.148679904205424,False
40,40,40,40,40,40,40,40,43838,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial41,0.0118232564256573,False
41,41,41,41,41,41,41,41,43839,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial42,-0.07404628590852,False
42,42,42,42,42,42,42,42,43840,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial43,-0.126299124328068,False
43,43,43,43,43,43,43,43,43841,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial44,-0.0722915583419694,False
44,44,44,44,44,44,44,44,43842,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial45,-0.1088083921677319,False
45,45,45,45,45,45,45,45,43843,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial46,0.127649311207241,False
46,46,46,46,46,46,46,46,43844,AVB_Cath_CONTROL,CONTROL,Block1,FIXED,CATHOD,Run2,Trial47,0.280668568718237,False
