,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,Normalized_Log_RT,Fast
0,0,0,0,0,0,0,0,130316,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial1,-0.0309751247850696,False
1,1,1,1,1,1,1,1,130317,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial2,0.0127724762031387,False
2,2,2,2,2,2,2,2,130318,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial3,0.015759214418027,False
3,3,3,3,3,3,3,3,130319,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial4,-0.169294273188352,False
4,4,4,4,4,4,4,4,130320,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial5,-0.4439740417065639,True
5,5,5,5,5,5,5,5,130321,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial6,-0.0180425648601097,False
6,6,6,6,6,6,6,6,130322,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial7,-0.0529390833245458,False
7,7,7,7,7,7,7,7,130323,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial8,0.0511951811652791,False
8,8,8,8,8,8,8,8,130324,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial9,-0.0443640189769883,False
9,9,9,9,9,9,9,9,130325,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial10,-0.306467466213664,True
10,10,10,10,10,10,10,10,130326,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial11,-0.0244526054297047,False
11,11,11,11,11,11,11,11,130327,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial12,-0.0326397534021439,False
12,12,12,12,12,12,12,12,130328,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial13,0.0230902110887019,False
13,13,13,13,13,13,13,13,130329,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial14,-0.1949169270227169,False
14,14,14,14,14,14,14,14,130330,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial15,-0.332005120449051,True
15,15,15,15,15,15,15,15,130331,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial16,-0.0244769131834346,False
16,16,16,16,16,16,16,16,130332,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial17,-0.0889741217880302,False
17,17,17,17,17,17,17,17,130333,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial18,-0.0116864198266842,False
18,18,18,18,18,18,18,18,130334,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial19,-0.209545044969099,False
19,19,19,19,19,19,19,19,130335,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial20,-0.5604730607038061,True
20,20,20,20,20,20,20,20,130336,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial21,-0.0871168768967321,False
21,21,21,21,21,21,21,21,130337,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial22,0.0259854218503754,False
22,22,22,22,22,22,22,22,130338,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial23,-0.0741976009437644,False
23,23,23,23,23,23,23,23,130339,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial24,-0.1997424709120088,False
24,24,24,24,24,24,24,24,130340,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial25,-0.498377120594026,True
25,25,25,25,25,25,25,25,130341,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial26,0.0022569772512106,False
26,26,26,26,26,26,26,26,130342,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial27,-0.0460723529480527,False
27,27,27,27,27,27,27,27,130343,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial28,0.0112974870940055,False
28,28,28,28,28,28,28,28,130344,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial29,-0.0778471558817979,False
29,29,29,29,29,29,29,29,130345,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial30,-0.0984870627445011,False
30,30,30,30,30,30,30,30,130346,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial31,-0.229905037180561,False
31,31,31,31,31,31,31,31,130347,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial32,-0.0908771071613215,False
32,32,32,32,32,32,32,32,130348,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial33,0.0216280489433891,False
33,33,33,33,33,33,33,33,130349,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial34,-0.237751653844204,False
34,34,34,34,34,34,34,34,130350,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial35,-0.4888312781487279,True
35,35,35,35,35,35,35,35,130351,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial36,-0.173841900939073,False
36,36,36,36,36,36,36,36,130352,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial37,-0.259456984065575,False
37,37,37,37,37,37,37,37,130353,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial38,0.0579562103383351,False
38,38,38,38,38,38,38,38,130354,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial39,-0.0927505372432638,False
39,39,39,39,39,39,39,39,130355,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial40,-0.243067083405445,False
40,40,40,40,40,40,40,40,130356,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial41,-0.0164169469197177,False
41,41,41,41,41,41,41,41,130357,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial42,0.187880966005677,False
42,42,42,42,42,42,42,42,130358,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial43,0.0316972178148553,False
43,43,43,43,43,43,43,43,130359,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial44,-0.112161302564105,False
44,44,44,44,44,44,44,44,130360,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial45,-0.373432351824692,True
45,45,45,45,45,45,45,45,130361,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial46,-0.224734495936889,False
46,46,46,46,46,46,46,46,130362,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial47,-0.0581438210656855,False
47,47,47,47,47,47,47,47,130363,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial48,0.047105324005309,False
48,48,48,48,48,48,48,48,130364,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial49,-0.235085237597875,False
49,49,49,49,49,49,49,49,130365,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial50,-0.6137464111546469,True
50,50,50,50,50,50,50,50,130366,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial51,-0.151576363725688,False
51,51,51,51,51,51,51,51,130367,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial52,0.0274114410652486,False
52,52,52,52,52,52,52,52,130368,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial53,-0.513126171048372,True
53,53,53,53,53,53,53,53,130369,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial54,-0.0833610852850768,False
54,54,54,54,54,54,54,54,130370,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial55,-0.518097050648334,True
55,55,55,55,55,55,55,55,130371,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial56,-0.0038814543957523,False
56,56,56,56,56,56,56,56,130372,AVB_Vertex_CONTROL,CONTROL,Block2,FIXED,VERTEX,Run16,Trial57,-0.0132470158221545,False
