,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,Normalized_Log_RT,Fast
0,0,0,0,10859,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial1,0.152543659749361,False
1,1,1,1,10860,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial2,-0.0834706054099712,False
2,2,2,2,10861,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial3,0.152543659749361,False
3,3,3,3,10862,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial4,0.0443615095345677,False
4,4,4,4,10863,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial5,-0.156655124992048,False
5,5,5,5,10864,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial6,-0.420813760702903,True
6,6,6,6,10865,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial7,-0.151192229290546,False
7,7,7,7,10866,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial8,0.10408027581276,False
8,8,8,8,10867,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial9,-0.167791491110007,False
9,9,9,9,10868,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial10,-0.486080492215494,True
10,10,10,10,10869,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial11,-0.425893286232177,True
11,11,11,11,10870,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial12,-0.342496070009423,True
12,12,12,12,10871,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial13,0.0408871351492661,False
13,13,13,13,10872,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial14,-0.182125943534196,False
14,14,14,14,10873,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial15,-0.317885714005847,True
15,15,15,15,10874,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial16,-0.415792959327852,True
16,16,16,16,10875,FRF_Anod_CONTROL,CONTROL,Block1,FIXED,ANOD,Run3,Trial17,-0.405922205301557,True
