,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,SUBJECT,GROUP,BLOCK,TASK,CONDITION,RUN,TRIAL,Normalized_Log_RT,Fast
0,0,0,0,0,0,0,0,93985,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial1,0.2123137414036448,False
1,1,1,1,1,1,1,1,93986,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial2,-0.168572427901521,False
2,2,2,2,2,2,2,2,93987,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial3,-0.127452011546413,False
3,3,3,3,3,3,3,3,93988,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial4,0.0575360000789473,False
4,4,4,4,4,4,4,4,93989,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial5,-0.2581208312672169,False
5,5,5,5,5,5,5,5,93990,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial6,-0.4564780168275779,True
6,6,6,6,6,6,6,6,93991,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial7,-0.582963546561269,True
7,7,7,7,7,7,7,7,93992,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial8,-0.3543187094760979,True
8,8,8,8,8,8,8,8,93993,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial9,-0.0194185530520192,False
9,9,9,9,9,9,9,9,93994,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial10,-0.358371059568936,True
10,10,10,10,10,10,10,10,93995,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial11,-0.562511921265364,True
11,11,11,11,11,11,11,11,93996,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial12,-0.4889627545917759,True
12,12,12,12,12,12,12,12,93997,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial13,-0.330141426513084,True
13,13,13,13,13,13,13,13,93998,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial14,0.284490922161631,False
14,14,14,14,14,14,14,14,93999,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial15,-0.254785549492653,False
15,15,15,15,15,15,15,15,94000,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial16,-0.451223551357554,True
16,16,16,16,16,16,16,16,94001,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial17,-0.576153669558347,True
17,17,17,17,17,17,17,17,94002,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial18,-0.461611425524503,True
18,18,18,18,18,18,18,18,94003,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial19,-0.0989749631589607,False
19,19,19,19,19,19,19,19,94004,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial20,-0.0511428226105268,False
20,20,20,20,20,20,20,20,94005,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial21,-0.264835567608971,False
21,21,21,21,21,21,21,21,94006,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial22,-0.425937687961716,True
22,22,22,22,22,22,22,22,94007,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial23,-0.282021104973326,True
23,23,23,23,23,23,23,23,94008,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial24,0.0137319432131795,False
24,24,24,24,24,24,24,24,94009,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial25,-0.168572427901521,False
25,25,25,25,25,25,25,25,94010,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial26,-0.110631058501064,False
26,26,26,26,26,26,26,26,94011,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial27,-0.576153669558347,True
27,27,27,27,27,27,27,27,94012,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial28,-0.350160385753711,True
28,28,28,28,28,28,28,28,94013,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial29,-0.1605814298605209,False
29,29,29,29,29,29,29,29,94014,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial30,-0.163250995625213,False
30,30,30,30,30,30,30,30,94015,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial31,-0.0043851374456078,False
31,31,31,31,31,31,31,31,94016,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial32,-0.3626091359711721,True
32,32,32,32,32,32,32,32,94017,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial33,-0.354194619428517,True
33,33,33,33,33,33,33,33,94018,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial34,-0.1036301224634709,False
34,34,34,34,34,34,34,34,94019,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial35,-0.1686533548526369,False
35,35,35,35,35,35,35,35,94020,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial36,-0.512280931655552,True
36,36,36,36,36,36,36,36,94021,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial37,-0.4509133963849699,True
37,37,37,37,37,37,37,37,94022,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial38,-0.275140910880413,True
38,38,38,38,38,38,38,38,94023,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial39,-0.0429363215700351,False
39,39,39,39,39,39,39,39,94024,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial40,-0.2549829710349129,False
40,40,40,40,40,40,40,40,94025,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial41,-0.2515899641082589,False
41,41,41,41,41,41,41,41,94026,DSL_Sham_CONTROL,CONTROL,Block3,FIXED,SHAM,Run33,Trial42,-0.536765051919278,True
